ID,Age,Job,Marital,Education,Default,Housing,Loan,Contact,Month,Day_Of_Week,Campaign,Pdays,Previous,Poutcome,Emp.Var.Rate,Cons.Price.Idx,Cons.Conf.Idx,Outcome
21815,55,services,married,Other,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21816,33,admin.,single,university.degree,no,no,no,cellular,aug,wed,4,999,0,nonexistent,1.4,93.444,-36.1,no
21818,31,technician,married,university.degree,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21820,36,admin.,married,university.degree,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21821,49,admin.,divorced,university.degree,,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21823,30,technician,single,university.degree,,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21824,33,admin.,single,university.degree,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21827,42,admin.,single,high.school,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21831,33,admin.,married,university.degree,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21832,33,admin.,married,university.degree,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21833,29,admin.,single,university.degree,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21834,33,admin.,single,university.degree,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21838,36,self-employed,divorced,professional.course,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21839,40,technician,single,professional.course,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21840,40,technician,single,professional.course,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21841,40,technician,single,professional.course,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21842,32,management,married,university.degree,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21843,40,technician,single,professional.course,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21844,29,admin.,single,university.degree,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21845,29,admin.,single,university.degree,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21847,50,blue-collar,married,Other,no,yes,no,cellular,aug,wed,4,999,0,nonexistent,1.4,93.444,-36.1,no
21848,29,admin.,single,university.degree,no,yes,yes,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,yes
21849,36,technician,married,high.school,,yes,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,no
21851,44,entrepreneur,married,high.school,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21853,44,entrepreneur,married,high.school,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21854,42,technician,married,professional.course,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,yes
21855,32,admin.,married,university.degree,no,yes,yes,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,no
21856,31,admin.,single,university.degree,no,yes,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,no
21857,31,technician,married,university.degree,no,yes,yes,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,no
21858,46,blue-collar,married,Other,no,yes,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,no
21859,45,management,married,high.school,,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,no
21861,54,self-employed,married,professional.course,,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21863,32,admin.,married,university.degree,no,yes,no,cellular,aug,wed,4,999,0,nonexistent,1.4,93.444,-36.1,no
21864,37,admin.,married,university.degree,,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,no
21865,29,technician,single,high.school,,yes,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,no
21866,30,admin.,single,university.degree,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21867,59,retired,married,Other,no,yes,yes,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21868,59,retired,married,Other,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21869,30,admin.,single,university.degree,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21870,57,housemaid,married,Other,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21874,36,technician,divorced,professional.course,no,yes,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,no
21875,33,admin.,married,university.degree,no,yes,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,no
21876,57,blue-collar,married,Other,,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21878,31,technician,married,university.degree,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21879,50,blue-collar,married,Other,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21880,57,housemaid,married,Other,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,yes
21881,30,technician,single,professional.course,no,no,no,cellular,aug,wed,6,999,0,nonexistent,1.4,93.444,-36.1,no
21882,37,admin.,single,university.degree,no,no,yes,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,no
21883,29,admin.,single,university.degree,no,yes,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,yes
21884,53,blue-collar,married,Other,no,yes,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,no
21885,46,blue-collar,married,Other,no,no,yes,cellular,aug,wed,8,999,0,nonexistent,1.4,93.444,-36.1,no
21886,49,technician,married,university.degree,no,yes,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,no
21887,31,admin.,married,university.degree,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21890,42,technician,married,professional.course,,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,no
21891,30,admin.,single,university.degree,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21893,48,blue-collar,married,Other,no,yes,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,no
21894,30,blue-collar,single,Other,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21895,50,blue-collar,married,Other,,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,no
21896,32,admin.,divorced,university.degree,no,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,no
21897,40,technician,single,professional.course,no,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,no
21898,31,admin.,married,university.degree,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21900,43,management,married,university.degree,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21906,53,admin.,married,university.degree,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21907,57,services,married,professional.course,no,yes,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,no
21909,44,blue-collar,married,Other,,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21910,36,technician,single,university.degree,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21911,53,admin.,married,university.degree,no,yes,yes,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21914,60,retired,married,university.degree,no,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,no
21915,48,admin.,married,high.school,no,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,no
21916,30,admin.,single,university.degree,no,yes,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,no
21917,47,technician,married,professional.course,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21918,51,admin.,married,university.degree,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21919,30,technician,single,university.degree,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21920,32,technician,single,university.degree,no,yes,no,cellular,aug,wed,13,999,0,nonexistent,1.4,93.444,-36.1,no
21921,36,blue-collar,single,high.school,no,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,no
21922,35,management,married,university.degree,no,unknown,unknown,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21923,57,services,divorced,high.school,,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21924,32,admin.,single,university.degree,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21926,33,management,married,university.degree,no,yes,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,no
21930,48,technician,divorced,professional.course,,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21932,31,unemployed,married,university.degree,no,yes,no,cellular,aug,wed,9,999,0,nonexistent,1.4,93.444,-36.1,yes
21933,36,technician,single,university.degree,no,unknown,unknown,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,no
21934,29,technician,single,university.degree,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21935,31,technician,married,university.degree,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21936,29,technician,single,university.degree,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21937,39,admin.,single,university.degree,,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21939,29,technician,single,professional.course,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21940,43,management,married,university.degree,no,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,no
21941,32,admin.,single,university.degree,no,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,no
21942,38,management,married,high.school,no,no,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,no
21943,31,technician,married,high.school,no,yes,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,no
21944,32,technician,married,university.degree,,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,no
21945,32,admin.,single,university.degree,no,yes,yes,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,no
21946,48,blue-collar,married,Other,no,no,yes,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,no
21949,40,technician,married,university.degree,no,yes,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,no
21950,37,technician,married,high.school,no,yes,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,no
21951,41,admin.,divorced,university.degree,no,yes,no,cellular,aug,wed,5,999,0,nonexistent,1.4,93.444,-36.1,yes
21952,35,technician,single,professional.course,no,yes,no,cellular,aug,wed,6,999,0,nonexistent,1.4,93.444,-36.1,no
21953,51,technician,single,professional.course,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21954,54,admin.,married,university.degree,,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21956,43,technician,married,professional.course,no,yes,yes,cellular,aug,wed,5,999,0,nonexistent,1.4,93.444,-36.1,no
21957,53,admin.,married,university.degree,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21958,53,admin.,married,university.degree,no,no,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,no
21959,36,technician,married,university.degree,no,no,yes,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,no
21960,37,technician,single,university.degree,no,yes,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,no
21961,29,technician,married,university.degree,no,yes,yes,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,no
21962,31,technician,married,university.degree,no,unknown,unknown,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,no
21963,43,management,married,university.degree,no,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,no
21964,33,admin.,divorced,university.degree,no,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,no
21965,59,management,married,university.degree,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21966,58,admin.,divorced,professional.course,no,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,no
21968,59,management,married,university.degree,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21969,36,technician,married,professional.course,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21971,41,admin.,divorced,university.degree,no,yes,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,no
21972,45,management,married,university.degree,no,yes,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,no
21973,36,housemaid,single,university.degree,no,no,yes,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,no
21974,29,admin.,single,university.degree,no,no,yes,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,no
21975,42,technician,married,professional.course,,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,no
21976,31,technician,married,university.degree,no,yes,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,no
21977,34,admin.,married,university.degree,no,no,yes,cellular,aug,wed,11,999,0,nonexistent,1.4,93.444,-36.1,no
21978,55,services,married,Other,no,yes,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,no
21979,32,admin.,divorced,university.degree,no,no,yes,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,no
21980,56,admin.,married,university.degree,no,yes,no,cellular,aug,wed,5,999,0,nonexistent,1.4,93.444,-36.1,no
21981,34,technician,single,university.degree,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21982,34,technician,single,university.degree,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21983,34,technician,single,university.degree,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21984,41,admin.,divorced,university.degree,no,yes,no,cellular,aug,wed,4,999,0,nonexistent,1.4,93.444,-36.1,no
21987,52,blue-collar,married,Other,no,unknown,unknown,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,no
21988,46,blue-collar,married,Other,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21989,35,technician,single,university.degree,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21990,35,technician,single,university.degree,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21991,44,blue-collar,married,Other,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21992,29,admin.,married,university.degree,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,yes
21993,35,technician,single,university.degree,no,no,yes,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21994,30,technician,married,university.degree,no,no,yes,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21996,29,technician,single,university.degree,no,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,no
21997,30,technician,married,university.degree,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
21999,29,technician,single,high.school,,no,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,yes
22000,31,technician,single,university.degree,,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,no
22001,36,technician,married,professional.course,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
22002,40,admin.,divorced,university.degree,,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
22003,53,admin.,married,high.school,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
22004,30,technician,single,professional.course,no,no,yes,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,no
22005,41,technician,divorced,professional.course,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
22006,34,entrepreneur,married,Other,,yes,no,cellular,aug,wed,10,999,0,nonexistent,1.4,93.444,-36.1,no
22007,53,admin.,married,high.school,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
22008,32,admin.,married,university.degree,no,no,yes,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
22009,29,admin.,single,university.degree,no,yes,yes,cellular,aug,wed,5,999,0,nonexistent,1.4,93.444,-36.1,no
22010,34,admin.,married,university.degree,no,no,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,no
22011,57,blue-collar,married,Other,no,no,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,no
22012,31,technician,married,university.degree,,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,no
22013,43,admin.,divorced,university.degree,no,no,yes,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,no
22014,32,admin.,single,university.degree,no,no,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,no
22015,48,blue-collar,married,Other,,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,yes
22016,37,admin.,married,university.degree,no,yes,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,no
22017,47,housemaid,divorced,Other,no,yes,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,no
22018,56,retired,married,Other,,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,no
22020,46,self-employed,married,university.degree,no,no,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,no
22022,32,self-employed,married,high.school,no,yes,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,no
22023,33,technician,married,high.school,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
22025,43,admin.,married,university.degree,no,no,yes,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
22026,43,admin.,married,university.degree,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,no
22028,39,housemaid,married,Other,no,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,no
22031,50,admin.,married,university.degree,no,no,yes,cellular,aug,wed,4,999,0,nonexistent,1.4,93.444,-36.1,no
22032,34,technician,married,high.school,no,yes,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,no
22035,45,unemployed,married,Other,no,yes,no,cellular,aug,wed,4,999,0,nonexistent,1.4,93.444,-36.1,no
22036,54,admin.,married,university.degree,no,no,no,cellular,aug,wed,5,999,0,nonexistent,1.4,93.444,-36.1,no
22037,45,technician,divorced,professional.course,,unknown,unknown,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,no
22040,36,admin.,married,university.degree,no,yes,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,no
22042,32,technician,married,professional.course,no,no,no,cellular,aug,wed,4,999,0,nonexistent,1.4,93.444,-36.1,no
22043,56,retired,married,Other,,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,no
22044,29,technician,single,university.degree,no,no,no,cellular,aug,wed,6,999,0,nonexistent,1.4,93.444,-36.1,no
22045,36,technician,married,high.school,no,yes,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,no
22047,31,unemployed,married,university.degree,no,no,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,no
22049,55,services,married,Other,no,no,no,cellular,aug,wed,13,999,0,nonexistent,1.4,93.444,-36.1,no
22050,31,technician,single,high.school,no,yes,yes,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,no
22051,51,admin.,married,university.degree,no,yes,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,no
